label,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_33.tiff,2.386,22646.028,69646.294,89256.517,37539.717,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_34.tiff,5.006,67933.645,132168.545,163833.079,74718.584,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_35.tiff,2.296,25611.098,53380.936,67497.129,30883.794,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_36.tiff,4.73,71590.134,100036.318,141240.096,69075.617,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_37.tiff,3.817,58123.665,99048.126,125228.275,54750.624,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_38.tiff,2.755,32856.142,62456.439,79433.002,42605.11,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_39.tiff,3.932,63645.233,70555.443,115820.158,55046.87,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_4.tiff,3.551,60570.465,82955.211,104370.356,44445.203,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_40.tiff,2.245,20143.406,80596.309,79747.628,38752.497,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_5.tiff,4.221,50651.035,80559.056,113855.267,57760.354,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_6.tiff,2.651,24973.283,80183.914,92191.439,41607.935,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_7.tiff,4.945,84158.035,118776.319,161399.648,69617.84,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_8.tiff,2.598,23789.057,77741.802,83365.005,37694.073,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_9.tiff,2.751,31419.219,71227.218,97213.23,41073.542,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_0.tiff,6.557,75136.326,110478.974,159803.88,96018.108,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_1.tiff,4.16,29985.407,64477.392,89202.568,57131.092,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_10.tiff,5.722,52506.36,98255.868,140959.418,88138.557,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_11.tiff,2.638,14386.161,54163.586,62713.56,46349.274,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_12.tiff,3.087,29459.819,59978.723,82665.839,47030.363,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_13.tiff,2.2,12233.993,51874.461,57480.633,38565.513,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_14.tiff,2.492,21078.347,61013.94,67324.421,44857.578,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_15.tiff,6.312,59124.806,115485.868,166189.989,108182.394,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_16.tiff,3.075,21439.697,68878.511,77766.555,45961.132,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_17.tiff,5.388,50437.803,104319.706,139514.771,91226.786,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_18.tiff,2.599,15982.787,48585.161,58093.137,38126.38,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_19.tiff,2.916,22715.659,54165.582,64132.33,46363.195,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_2.tiff,3.316,18184.476,73037.303,71665.633,50838.343,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_20.tiff,3.107,29049.383,57387.075,78763.043,54565.408,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_21.tiff,7.135,55074.697,152685.83,184951.278,127719.881,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_22.tiff,2.794,18724.382,55600.611,66359.798,42728.03,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_23.tiff,6.15,56558.918,111783.089,161062.875,95191.815,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_24.tiff,4.048,31670.191,89368.102,117255.492,75007.848,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_25.tiff,3.435,35080.681,62877.658,89652.958,57849.222,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_26.tiff,3.031,23819.755,67052.827,81093.786,54902.125,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_3.tiff,3.373,26381.545,59517.329,92516.201,52768.185,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_4.tiff,2.785,14237.563,42109.952,50733.27,35557.311,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_5.tiff,5.164,37838.311,113356.47,130533.412,85731.77,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_6.tiff,2.917,28969.03,58408.626,82865.601,49869.904,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_7.tiff,4.715,35769.514,92866.265,117075.443,72877.667,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_8.tiff,2.859,18628.892,45771.128,57045.1,43610.47,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_1(8).tifnucleo_0-roi_9.tiff,2.651,15759.003,43047.676,49742.137,41120.115,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_2(10).tifnucleo_0-roi_0.tiff,2.443,10080.199,30566.967,43376.971,31262.256,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_2(10).tifnucleo_0-roi_1.tiff,3.437,19959.62,38379.686,89614.315,50141.854,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_2(10).tifnucleo_0-roi_2.tiff,2.495,12848.492,27440.027,45222.25,39485.744,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_0.tiff,3.431,21875.462,85551.528,113553.917,69127.818,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_1.tiff,3.593,29892.096,48570.152,93502.102,54031.448,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_10.tiff,2.916,20242.557,43786.394,70574.423,44609.281,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_2.tiff,4.355,36173.944,99308.578,132808.84,80707.269,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_3.tiff,3.618,26092.429,66264.757,103173.907,59837.826,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_4.tiff,3.067,26666.95,41383.679,76801.112,47128.773,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_5.tiff,4.622,46772.887,73024.938,132168.839,77602.318,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_6.tiff,4.769,37725.898,74139.023,125677.219,81869.004,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_7.tiff,2.954,28135.525,41746.332,79688.073,43424.79,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_8.tiff,2.645,14864.217,34710.977,52189.423,38440.741,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-16_Out_Channel Alignment.czi_nucleo_3(12).tifnucleo_0-roi_9.tiff,3.996,41194.752,55781.434,113783.807,61870.997,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_0.tiff,2.445,44619.196,25816.03,22058.677,19957.15,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_1.tiff,3.128,105164.525,31249.201,30308.274,24191.874,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_10.tiff,3.119,93181.717,41021.981,39714.536,24269.695,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_11.tiff,2.62,88130.189,41366.906,32390.88,20562.755,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_2.tiff,2.345,54180.894,35009.833,31937.853,18605.706,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_3.tiff,2.63,47220.473,48143.891,33114.62,26236.799,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_4.tiff,2.547,79274.731,39637.33,33948.152,18984.29,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_5.tiff,3.803,101178.226,56353.994,41815.2,30562.126,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_6.tiff,3.067,71896.877,56547.77,38229.096,27057.629,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_7.tiff,2.245,41026.682,30551.317,20545.439,16730.625,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_8.tiff,2.757,73805.565,33384.691,29418.957,21820.374,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_0(8).tifnucleo_0-roi_9.tiff,3.431,77671.721,39286.696,34039.147,26104.95,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_0.tiff,5.189,115165.01,65841.126,67042.017,51798.523,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_1.tiff,3.534,72140.129,42109.159,45106.813,34235.745,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_10.tiff,2.973,59946.487,35171.404,36541.676,22721.836,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_11.tiff,4.312,86944.749,49618.531,53343.567,34709.006,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_12.tiff,3.087,45658.674,37410.611,37105.649,30550.394,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_13.tiff,2.63,25954.981,22881.653,23718.922,17825.215,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_14.tiff,3.873,57513.188,38483.152,48658.344,29310.331,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_15.tiff,2.92,46626.844,24281.657,27878.396,21997.639,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_16.tiff,2.695,61656.601,25664.64,31960.919,20411.449,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_17.tiff,3.733,72817.549,48524.293,48779.713,28720.723,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_18.tiff,4.834,69466.656,49912.36,53744.722,36334.924,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_19.tiff,8.42,148430.991,98460.263,96088.814,72668.834,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_2.tiff,2.954,47794.915,42133.514,38746.269,27470.182,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_20.tiff,2.704,54031.577,25623.337,35083.44,21814.019,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_21.tiff,3.361,70605.55,46153.702,51383.161,30113.309,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_22.tiff,4.79,87809.126,62703.572,65618.246,37673.17,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_3.tiff,2.439,43687.508,30931.262,30256.886,22379.999,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_4.tiff,3.9,75149.8,47720.633,48278.726,37161.14,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_5.tiff,4.693,92759.471,48729.012,52275.501,40057.332,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_6.tiff,3.361,39062.962,31209.002,28010.515,29100.01,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_7.tiff,4.566,88424.82,60852.032,48131.006,45064.429,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_8.tiff,8.787,156744.593,109389.89,105246.669,76749.355,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-17_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_9.tiff,2.443,49813.783,27368.239,21292.51,22013.242,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_0.tiff,2.954,43569.392,33246.507,58259.167,87169.688,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_1.tiff,3.015,46205.47,26586.408,60908.118,78887.46,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_10.tiff,3.68,35552.539,32130.08,98516.169,108381.988,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_11.tiff,2.853,31949.264,28866.151,56087.727,78925.254,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_12.tiff,2.445,20982.945,42521.867,62995.057,84445.528,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_13.tiff,3.393,40083.227,41456.358,78535.312,117210.698,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_14.tiff,2.445,22882.074,30635.349,62663.464,88963.655,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_15.tiff,2.241,34732.054,24316.243,66688.057,72272.972,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_16.tiff,3.945,51387.206,38656.664,96394.114,117703.285,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_17.tiff,2.807,30551.016,26024.67,63337.872,84192.546,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_18.tiff,2.395,24315.899,34990.917,64201.426,80170.588,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_19.tiff,3.406,45052.383,39375.543,62423.551,89191.251,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_2.tiff,3.368,61648.744,31705.519,72976.573,105428.443,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_20.tiff,3.005,28591.392,28130.876,61406.363,82811.532,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_21.tiff,2.911,36760.916,30156.547,71447.782,80819.83,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_3.tiff,5.882,107358.34,56980.258,117232.544,166592.182,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_4.tiff,4.318,73740.696,36996.565,86142.934,125774.003,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_5.tiff,2.969,34833.432,32293.366,81474.195,94130.76,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_6.tiff,2.445,33459.201,32228.131,52652.634,74182.109,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_7.tiff,3.26,40110.174,35818.052,69194.336,95803.621,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_8.tiff,2.343,20707.54,30477.738,59021.91,68058.895,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_0(9).tifnucleo_0-roi_9.tiff,5.676,70030.813,68776.056,141634.231,163414.595,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_0.tiff,3.312,37530.013,50565.962,88271.721,108788.395,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_1.tiff,3.256,62189.43,49731.56,96311.371,103271.535,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_10.tiff,5.123,83618.909,78121.767,142839.581,158619.72,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_11.tiff,3.119,46168.286,39894.809,77032.831,92262.265,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_12.tiff,5.676,107435.804,72494.624,157534.125,186188.79,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_13.tiff,2.492,29267.26,30834.497,61409.875,78426.686,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_14.tiff,2.598,29252.878,34431.2,64889.216,76059.87,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_15.tiff,2.903,25014.891,51008.818,78757.262,100181.553,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_16.tiff,3.557,66190.165,56018.739,103864.671,105310.845,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_17.tiff,5.589,107797.398,83525.262,139970.203,163834.302,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_18.tiff,2.911,40087.695,42087.524,82534.395,84374.809,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_19.tiff,3.659,87226.308,55933.109,88419.182,100769.09,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_2.tiff,3.618,59146.071,53965.499,95141.67,120805.825,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_20.tiff,2.81,39746.992,25584.444,49695.475,71227.844,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_21.tiff,2.487,47998.174,33954.941,62381.439,69379.409,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_22.tiff,2.595,41810.537,39303.707,68958.002,70355.904,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_23.tiff,3.659,66339.308,56281.057,72652.507,97118.602,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_24.tiff,3.075,47425.656,43036.962,66342.362,78961.451,doxpf
DOX12-PF12-gH2AX-647-ku80-546-fak-488-dapi-405-18_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_25.tiff,3.368,43499.725,48475.312,59692.103,88139.291,doxpf
